latitude,longitude,junction,zone
12.9884411,77.7299393,BigBazaar(Whitefield)Junc,East Zone 1
12.97570957,77.56103534,LeprosyhospitalJunc,Central Zone 2
13.0469855,77.5915374,HebbalFlyoverJunc,North Zone 1
12.9716991,77.5939954,SiddalingaiahCircle,Central Zone 2
12.9067124,77.629152,Bommanahalli,South Zone 2
12.9757999,77.5874675,K R Circle,Central Zone 2
13.0361728,77.5253839,PeenyaPoliceStation,West Zone 1
12.9879355,77.5806882,ShivandaCircle,Central Zone 2
13.0383584,77.6259551,Nagavara-ORR Junction,North Zone 1
12.987799,77.5807004,ShivandaCircle,Central Zone 2
12.9639277,77.5838883,TownhallJunction,Central Zone 2
12.8397656,77.6770241,VeerasandraGateJunction,Unknown
12.90665577,77.54570637,UttarahalliJunction,South Zone 1
12.8696027,77.6535417,NaganathapuraJunction,South Zone 2
12.9677167,77.5879114,PoliceCornerJunc,Central Zone 2
12.9169179,77.5952536,28thMainJayanagarJunc,South Zone 1
12.9168906,77.5968291,28thMainJayanagarJunc,South Zone 1
13.121748,77.6112371,BagalurCrossJunc,North Zone 2
12.9656291,77.5868576,N R SquareJunc,Central Zone 2
12.9610754,77.5591434,SirsiCircle,Central Zone 2
13.0948709,77.5970935,YelhankaCircle,North Zone 2
12.9682207,77.5862301,PoliceCornerJunc,Central Zone 2
12.9712674,77.5664824,BinnyMillJunction,Central Zone 2
13.1219076,77.6113324,BagalurCrossJunc,North Zone 2
12.9537637,77.7002069,MaratahalliBridgeJunc,East Zone 1
12.9836459,77.6396991,OldMadrasRd-Indranagar100ftRdJunc,Central Zone 1
12.8718258,77.6512363,NaganathapuraJunction,South Zone 2
12.96067984,77.6415265,DomlurWaterTank,Central Zone 1
12.973691,77.6145877,WebbsCircle,Central Zone 2
12.9420143,77.6971725,Kadubeesanahalli-ORR Junc,East Zone 1
12.97945013,77.56429952,KarnatakaBhavanJunction,Central Zone 2
13.030269,77.6306842,HennurRoad-ORR Junc,North Zone 1
12.9744637,77.5780192,SagarTheatreJunc,Central Zone 2
13.0248541,77.5110395,NTTF JunctionPeenya,West Zone 1
12.9109835,77.6267571,Bommanahalli,South Zone 2
13.0108338,77.5502638,MahalaxmiLayoutEntranceJunc,West Zone 1
13.0155673,77.5633378,TataInstituteCircle,West Zone 2
13.0155868,77.5632866,TataInstituteCircle,West Zone 2
13.0935833,77.597035,YelhankaCircle,North Zone 2
12.938604,77.5982884,NIMHANS Junction,Central Zone 2
12.9554605,77.5921855,BMTCJunction-K H Road,Central Zone 2
12.9163048,77.6362865,HSR14thMainJunc,South Zone 2
13.0391417,77.5896083,HebbalFlyoverJunc,North Zone 2
12.9512713,77.6212992,BucheryJunction,Central Zone 1
13.0348604,77.5295743,SRS Peenya Junc,West Zone 1
13.0436796,77.5537056,BEL Circle,North Zone 2
13.0189794,77.6560546,HoramavuJunction,East Zone 2
12.953035,77.541695,SatteliteBusStandJunc,West Zone 2
13.0377031,77.5221845,PeenyaPoliceStation,West Zone 1
13.0299338,77.537971,GokuldasImagesJunc,West Zone 1
12.9657332,77.5747475,A S CharStreet-MysoreRdJunc,Central Zone 2
12.9721457,77.6194894,TrinityCircle,Central Zone 1
13.03937262,77.58946005,HebbalFlyoverJunc,North Zone 2
12.9652339,77.586865,N R SquareJunc,Central Zone 2
13.0691,77.59272,Batrayanapura(Amrutahalli)Junction,North Zone 1
13.0293502,77.6317432,HennurRoad-ORR Junc,North Zone 1
12.9994744,77.5499404,ModiBridgeJunction,West Zone 1
13.0379883,77.6261287,Nagavara-ORR Junction,North Zone 1
13.0379807,77.6261216,Nagavara-ORR Junction,North Zone 1
12.9765011,77.60121,AnilKumbleCircle,Central Zone 1
12.9738007,77.6128385,WebbsCircle,Central Zone 1
12.9951683,77.60826,HainsJunc,North Zone 1
12.9555144,77.54578,SatteliteBusStandJunc,West Zone 2
12.9256233,77.62557,Krupanidhi College,South Zone 2
12.9520071,77.5407089,KIMCO Junction,West Zone 2
12.9833671,77.5961021,CoffeeBoardJunc,Central Zone 2
13.009805,77.5060113,Peenya2ndStageBusStand,West Zone 1
13.0350335,77.5298058,SRS Peenya Junc,West Zone 1
12.9531981,77.5418085,SatteliteBusStandJunc,West Zone 2
12.9832805,77.5768463,SubbannaJunction,Central Zone 2
13.045595,77.5082543,HesaraghattaJunction,North Zone 2
12.9696417,77.591225,HudsonCircle,Central Zone 2
13.0280651,77.5409989,GoruguntepalyaJunc,West Zone 1
13.0717897,77.6336631,"Narayanapura cross, Hegde nagar",North Zone 1
12.9961071,77.5961519,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),Central Zone 2
13.1219633,77.6108767,BagalurCrossJunc,North Zone 2
13.0167089,77.56125,MS RamaiahJunc(TollGate),West Zone 2
13.0400136,77.5184541,JalahalliCross(SM Circle),North Zone 2
12.9042732,77.6273591,Bommanahalli,South Zone 2
12.904245,77.627325,Bommanahalli,South Zone 2
12.94357128,77.52651089,MysoreRd-RingRdJunc(Nayandanahallii),West Zone 1
12.8696266,77.6544993,NaganathapuraJunction,South Zone 1
13.0331916,77.5410117,GoruguntepalyaJunc,West Zone 1
12.9151344,77.6238216,SilkBoardJunc,South Zone 2
13.0395183,77.5895333,HebbalFlyoverJunc,North Zone 2
13.0192745,77.6554942,HoramavuJunction,East Zone 2
13.0172915,77.5607419,MS RamaiahJunc(TollGate),West Zone 2
12.9368014,77.519002,RajeshwariJunc,West Zone 1
12.944975,77.5273265,MysoreRd-RingRdJunc(Nayandanahallii),West Zone 1
12.9757417,77.5623567,LeprosyhospitalJunc,Central Zone 2
12.9234334,77.5801682,"Jayanagar 4th main,36th cross",South Zone 1
12.9210909,77.6202132,AyyappaTempleJunc,South Zone 2
12.9651426,77.5861138,N R SquareJunc,Central Zone 2
12.953675,77.717451,KundanahalliGateJunc,East Zone 1
12.9726064,77.6083965,OperaHouseJunc,Central Zone 1
12.9720341,77.6195253,TrinityCircle,Central Zone 1
12.9494619,77.5367796,KIMCO Junction,West Zone 2
12.9537683,77.5428163,SatteliteBusStandJunc,West Zone 2
12.9880208,77.5097003,Srigandakaval,West Zone 1
13.0661392,77.5930153,Batrayanapura(Amrutahalli)Junction,North Zone 1
12.9531,77.5387567,KIMCO Junction,West Zone 2
12.9463439,77.5959129,WilsonGarden10thCrossJunc,Central Zone 2
12.9439104,77.5276695,MysoreRd-RingRdJunc(Nayandanahallii),West Zone 1
13.0243398,77.6430457,KalyanNagar-ORR Junc,North Zone 1
13.0185251,77.555344,TumkurRdMarappanapalyaJunc,West Zone 2
13.0765848,77.5928971,JakkurCrossJunction,North Zone 1
12.9538997,77.5433473,SatteliteBusStandJunc,West Zone 2
12.972265,77.5940561,SiddalingaiahCircle,Central Zone 2
12.9064531,77.5944581,Delmia-Jayanagar,South Zone 1
12.9894785,77.581634,ShivandaCircle,Central Zone 2
12.9893966,77.5816778,ShivandaCircle,Central Zone 2
12.9892875,77.58177,ShivandaCircle,Central Zone 2
12.9386484,77.6346265,Srinivagilu(Ejipura)Junc,Central Zone 1
12.9358179,77.5140104,UniversityJunc(Janabharti),West Zone 1
12.9761296,77.5644983,LeprosyhospitalJunc,Central Zone 2
13.0436334,77.5085101,HesaraghattaJunction,West Zone 1
13.0356304,77.5240893,PeenyaPoliceStation,West Zone 1
12.977942,77.5451052,JaiMuniRaoCircle,West Zone 2
12.9755916,77.626261,RamaiahCircle-UlsoorPoliceStation,Central Zone 1
12.9930741,77.5953395,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),Central Zone 2
12.9772619,77.5855295,K R Circle,Central Zone 2
12.94509038,77.52761312,MysoreRd-RingRdJunc(Nayandanahallii),West Zone 1
12.9380854,77.6280395,SonyworldJunction,South Zone 2
13.0456453,77.5912593,HebbalFlyoverJunc,North Zone 1
12.9787617,77.5849233,CID-CarltonHouseJunc,Central Zone 2
12.9785728,77.5851419,K R Circle,Central Zone 2
13.0414092,77.5170524,JalahalliCross(SM Circle),North Zone 2
12.9874171,77.5877396,LRDE Junction,Central Zone 2
12.9820444,77.5674354,RRR(Okalipuram)Junction,Central Zone 2
12.9200999,77.6207323,SilkBoardJunc,South Zone 2
12.9755981,77.5540052,PrasannaJunction,West Zone 2
13.0079755,77.6922005,Devasandra(k r puram),East Zone 2
13.0395749,77.5898222,HebbalFlyoverJunc,North Zone 2
13.039513,77.5897673,HebbalFlyoverJunc,North Zone 2
12.953135,77.543355,SatteliteBusStandJunc,West Zone 2
12.9574012,77.551555,toll gate mysore road,Central Zone 2
12.9592633,77.65562,ISRO Junction-Airport rd,Central Zone 1
12.9574283,77.5514016,toll gate mysore road,Central Zone 2
12.9122363,77.5998295,JayadevaHospitalJunc,South Zone 1
12.9552234,77.620708,BucheryJunction,Central Zone 1
12.9264655,77.5968284,SwagathMainRd-EastEndRdJunc,South Zone 1
13.0399989,77.5181856,JalahalliCross(SM Circle),West Zone 1
12.9859119,77.5515322,DhobiGhatJunc,West Zone 2
12.9573283,77.5520921,toll gate mysore road,Central Zone 2
12.9798615,77.5726578,KhodaysCircle(DV UrsCircle),Central Zone 2
12.979777,77.5727436,KhodaysCircle(DV UrsCircle),Central Zone 2
12.9794645,77.5729979,KhodaysCircle(DV UrsCircle),Central Zone 2
12.8775217,77.5953483,MeenakshiMallJunc,South Zone 2
13.1008376,77.5997292,KogilluCrossJunc,North Zone 2
12.9756917,77.5479034,MC Circle,West Zone 2
13.0089831,77.5804427,BhashyamCircle-SadashivNagar,West Zone 2
13.0147468,77.5841493,MekhriCircle,North Zone 2
12.976525,77.5863883,K R Circle,Central Zone 2
12.9757721,77.5524786,PrasannaJunction,West Zone 2
12.9757672,77.5524914,PrasannaJunction,West Zone 2
13.0400284,77.518141,JalahalliCross(SM Circle),West Zone 1
12.9652497,77.5997154,CashPharmacyJunction,Central Zone 1
12.9437231,77.5679238,HalliThindi,Central Zone 2
13.0449289,77.5567256,BEL Circle,North Zone 2
12.9640752,77.5696,BiryandCircle,Central Zone 2
12.9652524,77.5865938,N R SquareJunc,Central Zone 2
12.9889233,77.5081603,Srigandakaval,West Zone 1
12.9910794,77.6565499,BigBazaarJunction(OldMadrasRd),Central Zone 1
12.9548221,77.5448369,SatteliteBusStandJunc,West Zone 2
13.1069226,77.6021895,KogilluCrossJunc,North Zone 2
12.9779433,77.58451,K R Circle,Central Zone 2
13.0145642,77.584139,MekhriCircle,North Zone 2
12.9197361,77.6209668,SilkBoardJunc,South Zone 2
12.9911083,77.6568817,BigBazaarJunction(OldMadrasRd),Central Zone 1
12.9614255,77.5627796,SirsiCircle,Central Zone 2
13.1400852,77.6176868,HunsemarammanahalliJunction,Unknown
13.091295,77.5952417,YelhankaCircle,North Zone 2
12.9360492,77.535686,PES-DevegowdaCircle,West Zone 2
12.9364185,77.6063347,Marigowda-TavarkereRdJunc,South Zone 2
13.0103033,77.6977946,Devasandra(k r puram),East Zone 2
13.0075342,77.5485942,MahalaxmiLayoutEntranceJunc,West Zone 1
12.9820333,77.5671933,RRR(Okalipuram)Junction,Central Zone 2
13.1056933,77.6012567,KogilluCrossJunc,North Zone 2
12.9413783,77.5975317,NIMHANS Junction,South Zone 2
12.9764557,77.5992382,QueensStatueCircle,Central Zone 1
13.0038827,77.5499401,Rajajinagagr1stBlockJunction,West Zone 1
13.0187672,77.5576035,YeshwanthpuraCircle,West Zone 2
13.0286172,77.6315961,HennurRoad-ORR Junc,North Zone 1
13.0284821,77.6316321,HennurRoad-ORR Junc,North Zone 1
13.0423424,77.5147078,Chokasandra (Tumkur road),West Zone 1
13.0454566,77.5074545,HesaraghattaJunction,North Zone 2
13.0537964,77.5933894,KodigehalliCross,North Zone 1
13.0537775,77.593432,KodigehalliCross,North Zone 1
12.9064117,77.5438583,UttarahalliJunction,South Zone 1
12.9329825,77.6882706,Deverabeesanahalli-ORR Junc,East Zone 1
13.0452492,77.507926,HesaraghattaJunction,North Zone 2
12.9570831,77.7004329,MaratahalliBridgeJunc,East Zone 1
12.9923012,77.7160412,HoodiJunction,East Zone 1
12.9668138,77.6205865,ASC Junction,Central Zone 1
12.8945185,77.598201,ArakereGateJunc,South Zone 2
13.0179155,77.5563817,YeshwanthpuraCircle,West Zone 2
13.0178929,77.5562632,YeshwanthpuraCircle,West Zone 2
12.9761508,77.6016943,AnilKumbleCircle,Central Zone 1
12.9639082,77.5819049,ShivajiTalkiesJunc,Central Zone 2
12.9634157,77.5835349,TownhallJunction,Central Zone 2
12.9949399,77.6081378,HainsJunc,North Zone 1
13.0176661,77.5560062,YeshwanthpuraCircle,West Zone 2
12.9594013,77.7012209,MaratahalliBridgeJunc,East Zone 1
12.99452,77.6051983,HainsJunc,Central Zone 2
12.9629602,77.6417244,DomlurWaterTank,Central Zone 1
13.0394681,77.5897755,HebbalFlyoverJunc,North Zone 2
13.0290884,77.5427061,GoruguntepalyaJunc,West Zone 1
12.9364366,77.6063688,Marigowda-TavarkereRdJunc,South Zone 2
12.919942,77.5624417,DevegowdaPetrolBunkJunc,South Zone 1
12.9794464,77.5912522,GopalGowdaJUnc,Central Zone 2
12.9787147,77.5914034,GopalGowdaJUnc,Central Zone 2
12.9882925,77.731744,BigBazaar(Whitefield)Junc,East Zone 1
13.010332,77.6977171,Devasandra(k r puram),East Zone 2
12.9579126,77.5536923,toll gate mysore road,Central Zone 2
13.0144727,77.5836984,MekhriCircle,West Zone 2
12.9846924,77.5723255,KrishnaFlourMill,Central Zone 2
12.9821704,77.5951415,PoliceTimmaiahCircle(GPO),Central Zone 2
13.032092,77.6216355,GovindapuraCross,North Zone 1
13.0415656,77.6135358,"VeerannapalyaJunction(BEL,HO)",North Zone 1
12.9556341,77.7155545,KundanahalliGateJunc,East Zone 1
12.9563482,77.7148885,KundanahalliGateJunc,East Zone 1
12.8535988,77.666219,ElectronicCityGate-2Junc,Unknown
12.9670383,77.6213517,ASC Junction,Central Zone 1
12.9121191,77.4846636,MysoreRd--MadhuPetrolBunkJunction,West Zone 1
12.9720741,77.6070253,OperaHouseJunc,Central Zone 1
13.0189936,77.7075788,TC Palya-OM RoadJunc,East Zone 2
12.9351101,77.6244937,Jaipuria-Adugodi,South Zone 2
12.9882997,77.5093716,Srigandakaval,West Zone 1
13.0416559,77.613576,"VeerannapalyaJunction(BEL,HO)",North Zone 1
13.018122,77.6578346,HoramavuJunction,East Zone 2
13.0181804,77.5837847,MekhriCircle,West Zone 2
12.9154183,77.5654563,KadirenahalliJunction,South Zone 1
12.9633886,77.5834722,TownhallJunction,Central Zone 2
12.9154494,77.565348,KadirenahalliJunction,South Zone 1
13.0223223,77.5512338,TumkurRdMarappanapalyaJunc,West Zone 1
13.0290894,77.5405327,GoruguntepalyaJunc,West Zone 1
12.9580733,77.5739611,Shivashankara circle,Central Zone 2
12.9576963,77.5738038,Shivashankara circle,Central Zone 2
12.9531571,77.5390721,KIMCO Junction,West Zone 2
12.9967908,77.6141053,SindhiColonyJunction,North Zone 1
12.9367619,77.6042231,DairyCircle,South Zone 2
12.9978216,77.5516006,Rajajinagar19thMainJunc,West Zone 2
13.010846,77.5836326,MekhriCircle,West Zone 2
13.0112692,77.583467,MekhriCircle,West Zone 2
13.0113427,77.5834938,MekhriCircle,West Zone 2
12.8993805,77.6006482,BilekahalliJunc,South Zone 2
13.0433943,77.5526026,BEL Circle,North Zone 2
13.118445,77.6084047,BagalurCrossJunc,North Zone 2
13.0655083,77.5932767,Batrayanapura(Amrutahalli)Junction,North Zone 1
12.986405,77.5888765,LRDE Junction,Central Zone 2
12.9382439,77.521922,RajeshwariJunc,West Zone 1
12.950635,77.53755,KIMCO Junction,West Zone 2
12.95620419,77.5484401,toll gate mysore road,West Zone 2
12.9560652,77.6937924,Yemalur cross junc,East Zone 1
12.97832764,77.54393771,JaiMuniRaoCircle,West Zone 2
12.97828407,77.54400961,JaiMuniRaoCircle,West Zone 2
13.009748,77.5058788,Peenya2ndStageBusStand,West Zone 1
13.0015734,77.5531602,Dr RajkumarRd-10thCrossRdJunc,West Zone 1
13.1908827,77.6457956,SadahalliGateJunc(AirportRd),Unknown
13.0714467,77.59293,JakkurCrossJunction,North Zone 1
13.1906979,77.6456185,SadahalliGateJunc(AirportRd),Unknown
12.8549049,77.6652258,ElectronicCityGate-2Junc,Unknown
12.9605952,77.5879005,PurnimaTheaterJunc,Central Zone 2
13.1909322,77.6458777,SadahalliGateJunc(AirportRd),Unknown
13.1909815,77.6460922,SadahalliGateJunc(AirportRd),Unknown
12.9651619,77.5682358,Dr TCM RoyanRd near AmbedkarStatue,Central Zone 2
12.9673651,77.5878585,PoliceCornerJunc,Central Zone 2
13.00353423,77.6195401,HennurRd-DavisRdJunction,North Zone 1
12.9239601,77.6280755,Krupanidhi College,South Zone 2
12.98872458,77.57410491,SubedarChatramRd near SheshadripuramPS,Central Zone 2
12.9572214,77.5518973,toll gate mysore road,Central Zone 2
12.9832488,77.5605833,RajajinagarEntranceJunction,West Zone 2
12.9871352,77.572294,SubedarChatramRd near SheshadripuramPS,Central Zone 2
12.9710787,77.5836129,StateBankofMysoreJunc,Central Zone 2
12.8923874,77.6378858,GarebhavipalyaJunc,South Zone 2
12.9493392,77.5930518,SiddapuraJunction,Central Zone 2
12.9593399,77.6551777,ISRO Junction-Airport rd,Central Zone 1
12.92537823,77.61795826,AyyappaTempleJunc,South Zone 2
13.0192499,77.6558144,HoramavuJunction,East Zone 2
12.964232,77.5798997,K R MarketJunction,Central Zone 2
13.1404344,77.6172696,HunsemarammanahalliJunction,Unknown
12.9171327,77.5736571,BanashankariBusStandJunc,South Zone 1
12.93788005,77.53190722,PES-DevegowdaCircle,West Zone 1
12.974705,77.570679,ShantalaJunction,Central Zone 2
13.043795,77.5596997,KuvempuCircle,North Zone 1
12.9680452,77.6062151,OldPoliceStation-Ashoknagar,Central Zone 1
13.0441174,77.5574899,BEL Circle,North Zone 1
12.9680759,77.6063041,OldPoliceStation-Ashoknagar,Central Zone 1
13.0161433,77.5840293,MekhriCircle,North Zone 2
12.9521802,77.4999403,RingRoad-UllalJunction,West Zone 1
12.9679836,77.5920808,HudsonCircle,Central Zone 2
12.9052933,77.6276437,Bommanahalli,South Zone 2
12.9682323,77.5918429,HudsonCircle,Central Zone 2
13.0409834,77.6176005,"VeerannapalyaJunction(BEL,HO)",North Zone 1
12.8898883,77.563975,KonanakunteJunction(KanakapurarRd),South Zone 1
12.9654851,77.6254524,CommandoHospitalJunc,Central Zone 1
12.9624886,77.5656329,RoyanCircle-Chamrajpete,Central Zone 2
12.9022284,77.6011471,BilekahalliJunc,South Zone 2
12.9794862,77.6032537,Shivajinagar(BRV)Junction,Central Zone 2
13.0456599,77.5070149,HesaraghattaJunction,North Zone 2
12.9814749,77.6311345,AnjaneyaTempleJunc,Central Zone 1
12.9801212,77.5555583,BasavamantapaJunc-Dr RajkumarRd,West Zone 2
12.9530288,77.5417742,SatteliteBusStandJunc,West Zone 2
13.0440858,77.5569944,BEL Circle,North Zone 1
13.095465,77.59462,YelhankaCircle,North Zone 2
12.9562695,77.5771049,Basappa Circle Junction,Central Zone 2
12.9282778,77.6821992,Deverabeesanahalli-ORR Junc,East Zone 1
12.9706782,77.5873591,PoliceCornerJunc,Central Zone 2
12.9845704,77.5973823,IndianExpressJunction,Central Zone 2
12.9659604,77.5866912,N R SquareJunc,Central Zone 2
12.9310883,77.6868476,Deverabeesanahalli-ORR Junc,East Zone 1
12.915939,77.6161326,29thMainRdBTM LayoutJunc,South Zone 2
12.9901791,77.5929688,ChandrikaJunction,Central Zone 2
13.1000543,77.5989273,SantheCircle,North Zone 2
13.0315818,77.5348312,GokuldasImagesJunc,West Zone 1
13.0427683,77.610235,"VeerannapalyaJunction(BEL,HO)",North Zone 1
13.0107285,77.5837313,MekhriCircle,West Zone 2
13.0416105,77.6118695,"VeerannapalyaJunction(BEL,HO)",North Zone 1
13.0299844,77.540239,GoruguntepalyaJunc,West Zone 1
12.9522333,77.54072,KIMCO Junction,West Zone 2
13.0170433,77.5539883,TumkurRdMarappanapalyaJunc,West Zone 1
12.9801916,77.5854006,CID-CarltonHouseJunc,Central Zone 2
12.9800181,77.585907,CID-CarltonHouseJunc,Central Zone 2
12.9803815,77.5706442,KhodaysCircle(DV UrsCircle),Central Zone 2
12.9062833,77.6271617,Bommanahalli,South Zone 2
12.9800645,77.570478,KhodaysCircle(DV UrsCircle),Central Zone 2
12.9840039,77.640239,OldMadrasRd-Indranagar100ftRdJunc,Central Zone 1
12.9783724,77.6422748,BM ShriJunc(CMH-100FtRd)Junc,Central Zone 1
12.9760171,77.6124675,ManipalCentreJunc,Central Zone 2
13.103002,77.5862525,SandeepUnnikrishnan-Yelhanka,North Zone 2
12.9753317,77.6074433,Arts&CraftsCircle,Central Zone 1
12.9758096,77.6135061,ManipalCentreJunc,Central Zone 2
12.8579389,77.6620332,ElectronicCityGate-2Junc,Unknown
13.0410203,77.6209527,Nagavara-ORR Junction,North Zone 1
13.0305009,77.5403726,GoruguntepalyaJunc,West Zone 1
12.9580524,77.5738577,Shivashankara circle,Central Zone 2
13.0168856,77.5560218,YeshwanthpuraCircle,West Zone 2
12.9831901,77.576514,SubbannaJunction,Central Zone 2
13.0179617,77.6572369,HoramavuJunction,North Zone 1
12.9259676,77.5491487,KatriguppeJunction,West Zone 2
12.9642133,77.5855333,TownhallJunction,Central Zone 2
12.9282683,77.5460967,ItmaduJunction,West Zone 2
12.9579383,77.6061417,CMP GateJunc,Central Zone 1
13.0413279,77.6153603,"VeerannapalyaJunction(BEL,HO)",North Zone 1
12.9807656,77.570627,KhodaysCircle(DV UrsCircle),Central Zone 2
13.0413233,77.6153582,"VeerannapalyaJunction(BEL,HO)",North Zone 1
13.0040658,77.6122612,PotteryCircle,North Zone 1
12.958163,77.5546998,BangaloreBodyBuildersJunc,Central Zone 2
13.0430717,77.5914067,HebbalFlyoverJunc,North Zone 1
12.9369791,77.6273316,SonyworldJunction,South Zone 2
13.0248829,77.5112264,NTTF JunctionPeenya,West Zone 1
12.9782935,77.5436533,JaiMuniRaoCircle,West Zone 2
13.0851517,77.5942417,YelhankaBypass,North Zone 1
12.9763471,77.5648102,LeprosyhospitalJunc,Central Zone 2
12.96342,77.5684149,Dr TCM RoyanRd near AmbedkarStatue,Central Zone 2
12.8407319,77.6765618,VeerasandraGateJunction,Unknown
12.9802432,77.5710367,KhodaysCircle(DV UrsCircle),Central Zone 2
12.9532472,77.5385721,KIMCO Junction,West Zone 2
12.92053202,77.62054794,SilkBoardJunc,South Zone 2
12.96217395,77.58940733,DevangaHostelJunction,Unknown
12.9637748,77.5839557,TownhallJunction,Central Zone 2
12.983006,77.5764358,SubbannaJunction,Central Zone 2
13.039535,77.5188367,JalahalliCross(SM Circle),West Zone 1
12.98570454,77.52281837,Sumanhalli,West Zone 2
12.9987039,77.5421048,ShankarMuttCircle,West Zone 2
12.9658006,77.6092006,MotherTeressaCircle,Central Zone 1
12.9654768,77.5866092,N R SquareJunc,Central Zone 2
12.9758817,77.5827076,StateBankofMysoreJunc,Central Zone 2
12.9736814,77.5816468,StateBankofMysoreJunc,Central Zone 2
12.9164149,77.6095046,BTM16thMain-ORR Junc,South Zone 2
13.097061,77.5990244,SantheCircle,North Zone 2
12.988945,77.5080933,Srigandakaval,West Zone 1
13.0361721,77.5210965,PeenyaPoliceStation,West Zone 1
13.0360284,77.5212459,PeenyaPoliceStation,West Zone 1
12.8408359,77.6755563,VeerasandraGateJunction,Unknown
12.9487705,77.5356957,KIMCO Junction,West Zone 2
12.9887519,77.5086749,Srigandakaval,West Zone 1
12.9851111,77.572661,KrishnaFlourMill,Central Zone 2
12.8416728,77.6761745,VeerasandraGateJunction,Unknown
13.0456409,77.5067663,HesaraghattaJunction,North Zone 2
13.0455952,77.5066942,HesaraghattaJunction,North Zone 2
12.9356317,77.6015033,DairyCircle,South Zone 2
12.9155886,77.5696952,BanashankariBusStandJunc,West Zone 2
12.9250436,77.6336263,17th Mn 1st Crs Aishwarya Stores Jn,South Zone 2
13.00276995,77.62205239,HennurRd-DavisRdJunction,North Zone 1
12.9576733,77.6059368,CMP GateJunc,Central Zone 1
12.9261816,77.5487883,KatriguppeJunction,West Zone 2
12.9318958,77.6226676,BDA Junctio-Koramangala,South Zone 2
13.0846996,77.5935494,YelhankaBypass,North Zone 2
13.014277,77.5710341,SadashivnagarJunc,West Zone 2
12.9165574,77.5720374,BanashankariBusStandJunc,West Zone 2
12.9868689,77.5207125,Sumanhalli,West Zone 1
13.0401786,77.5898075,HebbalFlyoverJunc,North Zone 2
12.9582124,77.5537737,toll gate mysore road,Central Zone 2
12.9833422,77.5769954,SubbannaJunction,Central Zone 2
12.9635736,77.5800627,K R MarketJunction,Central Zone 2
12.9297671,77.6330898,WiproJunc-Koramangala,South Zone 2
12.960769,77.5591862,SirsiCircle,Central Zone 2
12.9459939,77.5272866,MysoreRd-RingRdJunc(Nayandanahallii),West Zone 2
12.9658372,77.6046388,Ashoknagar Junction(ShoolayCircle),Central Zone 1
12.9847744,77.5746584,KrishnaFlourMill,Central Zone 2
12.9918713,77.6584789,BigBazaarJunction(OldMadrasRd),Central Zone 1
12.9918867,77.658525,BigBazaarJunction(OldMadrasRd),Central Zone 1
12.9918261,77.6584975,BigBazaarJunction(OldMadrasRd),Central Zone 1
12.9918633,77.6585867,BigBazaarJunction(OldMadrasRd),Central Zone 1
12.9671027,77.588061,UlsoorGateJunc,Central Zone 2
12.9700048,77.5681094,BinnyMillJunction,Central Zone 2
12.9473331,77.5943794,SiddapuraJunction,Central Zone 2
12.9671389,77.5881165,HudsonCircle,Central Zone 2
13.0389132,77.5901535,HebbalFlyoverJunc,North Zone 2
13.0146125,77.5747089,SadashivnagarJunc,West Zone 2
13.0311135,77.6306303,HennurRoad-ORR Junc,North Zone 1
13.0466555,77.579201,BhadrappaLayout,North Zone 2
12.96707,77.6109833,D'SouzaCircle,Central Zone 1
12.94805227,77.53459411,KIMCO Junction,West Zone 2
12.9537563,77.5425611,SatteliteBusStandJunc,West Zone 2
12.9145333,77.6244151,SilkBoardJunc,South Zone 2
12.9257819,77.6765102,"Bellandur Junction, Outer ring road",East Zone 1
13.0805574,77.5930406,YelhankaBypass,North Zone 1
12.9144667,77.6244317,SilkBoardJunc,South Zone 2
12.9583148,77.605948,CMP GateJunc,Central Zone 1
13.0184867,77.5316683,FTI Junction(KanteeravaStudio),West Zone 1
13.0198264,77.5524171,TumkurRdMarappanapalyaJunc,West Zone 1
13.0212649,77.5320361,FTI Junction(KanteeravaStudio),West Zone 1
12.9574481,77.5194348,Nagarbhavi,West Zone 1
12.8904183,77.5980667,ArakereGateJunc,South Zone 2
13.0168962,77.5569009,YeshwanthpuraCircle,West Zone 2
12.96111871,77.5874234,PurnimaTheaterJunc,Central Zone 2
12.96767351,77.58722674,PoliceCornerJunc,Central Zone 2
12.96515466,77.59676528,Richmond circle jn,Central Zone 1
12.9789323,77.6022673,Shivajinagar(BRV)Junction,Central Zone 1
13.0113749,77.5510185,MahalaxmiLayoutEntranceJunc,West Zone 1
12.95658312,77.59249002,BMTCJunction-K H Road,Central Zone 1
12.97378758,77.57801069,SagarTheatreJunc,Central Zone 2
12.96214881,77.59464987,BloodBankCircle,Central Zone 1
12.96312083,77.5881958,DevangaHostelJunction,Central Zone 2
12.9267035,77.6784255,"Bellandur Junction, Outer ring road",East Zone 1
12.9882871,77.5770102,SubedarChatramRd near SheshadripuramPS,Central Zone 2
12.9624257,77.5946113,BloodBankCircle,Central Zone 2
12.9921654,77.7158764,HoodiJunction,East Zone 1
12.9395521,77.6950925,Kadubeesanahalli-ORR Junc,East Zone 1
12.9912403,77.6576141,BigBazaarJunction(OldMadrasRd),Central Zone 1
12.991445,77.6579883,BigBazaarJunction(OldMadrasRd),Central Zone 1
